city,hex,auc_flood,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation
barcelona,8839446237fffff,0.0,4.9848203783121,1.1472678056340408,3.284707746531151,64.1948908314234,918.2946594229694
barcelona,8839446289fffff,0.0,7.240182014699311,1.1201952443865852,3.4525353279920767,43.24411146841055,1397.845304969702
barcelona,88394462c7fffff,0.0,8.667879941673316,1.1134980099442575,3.43723441052398,36.131881762814665,609.6841460659186
barcelona,88394462c3fffff,0.0,9.906019244055503,1.0675318815385502,3.4623178637475687,31.864451259109288,2923.5089844151994
barcelona,883944605dfffff,0.0,9.064127651833257,1.1601238391023008,3.4731835019483155,34.0754541189089,3284.666732656983
barcelona,883944604bfffff,0.0,4.875548659637693,1.2833201391173483,3.2081269519184468,72.1666168086195,239.3366121670028
barcelona,88394461a5fffff,0.0,6.1224112599133855,1.2746177972067383,2.6792041487148097,45.37064989353681,3214.237056681044
barcelona,8839446ad3fffff,1.5314162763767853,6.043296666001132,1.128919718487963,3.1160747388811365,49.88967843280249,1114.917699678211
barcelona,8839446233fffff,0.0,3.4152600051451345,1.4911768907736211,3.3107196349884025,96.41090054252965,338.4565151507307
barcelona,8839446adbfffff,0.0,6.604483140297777,1.1142056202103678,3.229164860365079,45.60611525212074,5357.598919440208
barcelona,88394461adfffff,0.0,5.825149008958279,1.0532426155945118,3.1045138625949495,51.19058252857699,2503.5316678909903
barcelona,8839446133fffff,0.0,3.5996926574414196,1.1262808779429463,3.177801057576312,78.28951208809363,1159.4838891526706
barcelona,88394461a9fffff,0.0,5.881703109288776,1.0246812942209034,2.518501087179275,53.47364924549718,0.0
barcelona,88394461e5fffff,0.0,5.850040488504152,1.038741078279766,3.32044517262469,49.43370729783355,2880.9462222026423
barcelona,88394461e1fffff,0.0,6.24659088112088,1.0535025406083356,3.0965759655808647,47.29852668076921,2399.5494474258435
barcelona,8839446319fffff,0.0,5.2455713995858195,1.1758085727320569,3.2186824872455024,61.49580676506679,0.0
barcelona,88394462d5fffff,0.0,7.836936457850724,1.1626456450995293,3.2880084410964896,39.213929425556785,112.88850347111548
barcelona,8839446227fffff,0.0,4.478635211715479,1.0668760989609958,2.665394159983387,60.895174497323794,0.0
barcelona,88394462b3fffff,0.0,10.875639003159188,1.0520715074904825,2.1036607376747836,31.82836852651088,12.199709453023692
amsterdam,881969c9b7fffff,0.0,6.236558532411135,1.0113588390411503,3.0977412735722147,46.27094046688323,1179.209989677933
amsterdam,881969526bfffff,0.0,6.873923469340349,1.0312816694065503,3.2499963925461013,41.64288434061803,523.811707058231
amsterdam,881969526dfffff,0.0,7.881638367257753,1.0458089649303692,3.3053514423801444,36.43007957128425,1021.2543775444424
amsterdam,8819695265fffff,0.0,6.447511126752841,1.037383464518673,3.1095371651847112,45.19885466098654,543.5306984828171
amsterdam,8819695269fffff,0.0,6.901667519434747,1.071277901472309,3.2165798986691394,42.238985550676226,1145.7914672544196
amsterdam,881969c9b3fffff,0.0,7.232829242810573,1.0253834139297506,3.2749357890065665,41.72541871982401,341.45464281598794
amsterdam,8819695343fffff,0.0,5.697831590658963,1.0314773044445071,3.0559513307505313,53.385661661952454,362.22742166672106
amsterdam,881969535dfffff,0.0,7.318712275687153,1.031319155904046,2.95328053341389,38.32474816776615,1225.169456772069
amsterdam,8819695355fffff,0.0,9.691078626050455,1.044468364494869,3.3736316409482248,32.25670778125698,255.05493173428317
amsterdam,8819695309fffff,0.0,6.078726573281957,1.045259285830087,3.2755543987553475,46.60215101486032,1178.8199849354637
amsterdam,881969c9bbfffff,0.0,11.113860808930871,1.0388034396954189,3.389290845909428,25.636809113939595,192.2980496373112
amsterdam,881969c9b5fffff,0.0,6.5777809011735195,1.0129367178649715,3.1213900256115714,43.43627281098893,845.4074223645134
amsterdam,8819695351fffff,0.0,7.914861781840411,1.0310627976226054,3.3281605306635313,36.321629863633184,560.3915729987775
amsterdam,881969530bfffff,0.0,6.560654128129472,1.0215172085191082,3.1640291016307547,44.345528179454504,173.2957434192505
amsterdam,881969c983fffff,0.0,9.909301035640803,1.0370438398016628,3.377585755403266,29.774869286183183,1195.824801320994
amsterdam,8819695357fffff,0.0,6.394491760728152,1.0226406181254837,3.1537326067632603,46.96875188312503,735.6490860958726
amsterdam,8819695251fffff,0.0,6.114639276651216,1.171145045995534,3.225700209789186,51.10685779834682,225.05790439834433
amsterdam,8819695259fffff,0.0,6.374604030726687,1.0507668072624283,2.6702231488476236,48.846523487277025,125.26271141145646
amsterdam,881969534bfffff,0.0,6.905082128924545,1.03731505341524,3.1881875132394133,40.83721655133648,1245.0695116665509
amsterdam,8819695245fffff,0.0,7.4613828997259315,1.023089693334709,3.135732680828991,38.44435762342321,1082.248954501746
amsterdam,881969524bfffff,0.0,8.0973992555016,1.0535724903969794,3.367900159973992,35.762511418290536,895.3232005071097
amsterdam,8819695243fffff,0.0,6.841218991009829,1.047171130884751,3.341484327589414,47.01463691240614,359.74227449812844
amsterdam,8819695249fffff,0.0,4.102935220292444,1.129456082603412,2.4091210799227603,75.82647407456173,589.8342700559778
amsterdam,881969520bfffff,0.0,6.9179735665554745,1.077934581047807,2.803862344305496,38.82972697804765,1419.341805148386
amsterdam,881969525dfffff,0.0,7.560970797760484,1.0310082494451578,3.163892550988623,39.67744460656536,940.304126056678
amsterdam,881968269bfffff,0.0,6.8338129395016995,1.0425458668659855,3.1942454540136502,45.24954595711785,915.2721253639968
amsterdam,881969c9a7fffff,0.0,6.525918699324815,1.0773023450793149,3.147803788503485,45.68500768996382,294.95487727750884
amsterdam,8819695349fffff,0.0,6.506049806488701,1.054575688521782,2.997860166713794,48.27853666126239,854.6135715115694
amsterdam,8819695241fffff,0.0,8.00484283553345,1.0552522540926417,2.7390977607120273,36.99551093921879,1640.6203994016917
amsterdam,8819695247fffff,0.0,6.366257878097785,1.033356051439268,3.10899415035735,47.33149506053197,804.5240768853826
amsterdam,8819682699fffff,0.0,8.003774439236684,1.0932223956777134,2.4772492385932043,34.66770953867485,1195.46179279315
amsterdam,881969c9a5fffff,0.0,10.306673812743645,1.0507862180157057,2.8774279594709995,28.51990058485716,724.6713900366736
amsterdam,881969c9bdfffff,0.0,4.876325519758992,1.0545541349591234,3.1530155660407813,59.99007226785967,694.288725858315
amsterdam,881969c993fffff,0.0,6.143406662070998,1.0326380784686158,3.038179657906793,46.89024501664509,530.8435073520999
amsterdam,881969522dfffff,0.0,6.841669243615113,1.0529842156735276,3.2130028227443517,44.0704074954421,647.5276411625488
amsterdam,8819695267fffff,0.0,7.670437502584229,1.0175611232482495,2.739553029234786,37.327178453278925,1442.076807636656
amsterdam,8819695315fffff,0.0,5.881083408004665,1.0406004343947886,2.9146501921426906,46.79909103542962,750.5660170240368
amsterdam,8819695311fffff,0.0,6.5871451477585365,1.0687454852514602,2.411985902198422,41.22016028451119,1945.2267352952251
amsterdam,8819695207fffff,0.0,10.1343310991269,1.042853845496068,2.9348874877119036,28.799007660268504,4373.502498222681
amsterdam,8819695049fffff,0.0,10.146263070859472,1.1068437060350818,3.5032390561550266,30.74040065394827,418.586829494681
amsterdam,881969531bfffff,0.0,6.929144691760089,1.0673119560391573,3.117230390072108,41.49802036717861,943.949454290867
amsterdam,881969c9a1fffff,0.0,7.163960821576283,1.0952533506995874,3.3289058836582788,40.27445115207237,1333.1862873446394
amsterdam,8819695301fffff,0.0,6.068185061799626,1.0613544461559898,2.5070412516522875,49.6805198201862,873.2414029890855
