city,hex,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation,auc,rho_star,total_persistence
amsterdam,881968245dfffff,4.38566941318946,1.0159731166725603,1.8226120031157835,68.40460867793186,273.07459024312897,1.1795989362925805,0.2,3.616630767255456
amsterdam,881969c933fffff,4.575739249869076,1.1107075976926548,3.1237037275400272,66.31677621725308,599.1190722744186,4.173754343129075,0.3,10.792937439040736
amsterdam,88196826d9fffff,11.013493606882236,1.2283747972948236,3.3069652882488354,32.42775361667997,1175.9233753273809,1.17373124731547,0.3,1.1743529924130314
amsterdam,881969c937fffff,5.350767393457016,1.053562366725138,2.876549252747245,60.46411439232467,858.7428974909317,1.3086615640787291,0.3,2.1565413104719378
amsterdam,881969c913fffff,7.596967237537267,1.0268056455056187,2.7172750912786388,40.549980328436746,1060.6582058647843,0.559971218462165,0.4,5.09526721623178
amsterdam,881969c93bfffff,4.280521234363874,1.2386580716576157,3.170126418232704,67.62580264446339,185.44465985292445,2.9669709067900585,0.1,3.3799087607173037
amsterdam,881969c917fffff,8.178233203964272,1.072354563633601,3.0909625089383104,36.32831711516218,2525.5539147581803,5.164476590652439,0.1,15.182405009592737
amsterdam,881969c931fffff,4.889089108758895,1.1075587832334737,3.4673096860077206,68.17902597360326,532.122580714366,1.7717837912907064,0.3,5.247212038735419
amsterdam,881969525bfffff,4.849316214616112,1.0169653596804484,2.955304887580142,64.9194238696881,19.030880440868344,1.5506822364835284,0.2,0.7405794132228216
amsterdam,881969cd29fffff,7.453163559127453,1.030311136714973,3.2601936350342298,48.301636901437526,61.80738582675209,0.0,,0.9843408332476804
amsterdam,881969c8b9fffff,18.197675649700592,1.0139406983838957,2.098641637270467,14.09027511788161,1222.7863172685911,0.0,,0.9975039758920128
amsterdam,8819695257fffff,8.994110488314227,1.1190068278730811,2.708262389530773,32.42862838360947,1049.9495050712403,0.0,,1.7407419571161813
amsterdam,88196824c7fffff,1.5560927339181063,1.784127651182289,1.732867951399863,192.79056669368669,330.627706005835,0.0,,0.0
amsterdam,8819682489fffff,2.822487355571096,1.0300662109257652,2.6182683713507635,109.01459207070565,214.08557961557764,0.0,,0.6008117829985626
amsterdam,881969c8e7fffff,25.308956581048324,1.1159961026627,2.4849066497880004,13.17056798710294,612.0039707203824,0.0,,0.0
amsterdam,881968248dfffff,4.3502252355170805,1.0674207113974112,3.1562518243577564,71.83536094835222,63.64902851959113,2.3630747222692583,0.1,3.3734941362704074
bogota,8866e42d61fffff,6.755067994994432,1.032121230805136,2.708532147227629,44.123902964040695,453.1372363213914,9.12402046678189,0.3,26.333594590642793
bogota,8866e42d63fffff,7.008369943765644,1.03978088625736,2.6000905416165567,40.82141091171565,1041.957746160557,5.664753292248874,0.2,15.585837387943297
bogota,8866e42d67fffff,8.354732061735788,1.0259378413334082,2.398867270035102,33.69541738815302,3062.5978936047827,9.998312012064345,0.3,22.9711209920864
bogota,8866e42d05fffff,4.983581618114857,1.1147390930366246,3.240106762880729,60.1976696658339,27.13353549160306,6.723350673546351,0.4,10.136967339225288
bogota,8866e092c7fffff,7.432975783679304,1.0608960790206918,3.206626117946679,41.14841359485341,157.2177804548903,9.149701425025494,0.3,19.748428583562376
bogota,8866e0928dfffff,7.359969839511285,1.0613223968063008,3.202588706457292,39.73704355412973,419.19147325585374,12.395533671109268,0.3,22.820748088602077
bogota,8866e092ebfffff,8.501148977434763,1.0417268619447504,3.322293185349525,34.494705031725836,426.399810417534,13.88603231032246,0.3,18.28446623372511
bogota,8866e092e9fffff,6.684716771299264,1.044261027449767,3.4115751280282147,43.77852777248613,1016.5164092155844,9.965031637429329,0.3,28.26307205035865
bogota,8866e092cdfffff,7.854781625759056,1.0272936959834034,2.564578766546923,36.329437925176826,1602.465012516365,5.055391378645388,0.4,18.222726039060777
bogota,8866e42d27fffff,6.439389785528251,1.0203023058289007,2.78583023176649,43.733784783161,901.2581037955376,7.407288021778582,0.3,15.491128228041177
bogota,8866e09253fffff,6.276375394131709,1.0271206400434418,2.7408578454756163,46.511791839515254,563.0985898541574,5.416812631225705,0.2,14.515269679672834
bogota,8866e42d2dfffff,7.740421560799967,1.014583958057484,2.3659464028364368,37.23182063138759,2461.8102132843615,6.773580260767807,0.3,14.607714699683171
bogota,8866e092c1fffff,8.140537362064505,1.123313316333285,3.2381344517889916,36.4687227385577,126.84080361371666,10.89677462151242,0.3,24.35773350502325
bogota,8866e42d21fffff,7.825609755113516,1.020995565845175,2.761903833531973,37.211300643781165,1153.1006635939316,9.560854114104728,0.3,18.37246836634161
bogota,8866e09259fffff,6.324674499628085,1.0146931079659065,2.4334426167423713,46.701797143520395,448.90619592764074,6.936359911451504,0.3,23.98173770580651
bogota,8866e0925bfffff,7.050533786975706,1.022416999307208,2.5158172700513473,42.01105254900104,826.3350400668862,3.044489427226487,0.3,19.154345257550833
bogota,8866e42d6bfffff,5.008153675805136,1.0193228459287575,2.1740606553265196,56.42971720645942,354.42915959574617,8.11862919985535,0.3,19.64009255772824
bogota,8866e42f23fffff,7.229268469267136,1.0365015572424343,2.9824279957974147,41.20979431503505,497.858621855161,5.685526898275892,0.2,15.39054650105637
bogota,8866e42d49fffff,5.8393222914824845,1.0358675500586068,3.2796384031263224,50.87214041306059,491.96542073456226,4.170681241332279,0.4,19.286964226730483
bogota,8866e42d25fffff,7.86562503046099,1.0107515436849477,2.532425081083341,35.952872911267214,1299.6851522455709,4.433244674513721,0.2,18.83816251874802
bogota,8866e42d29fffff,7.647531527442093,1.0361052250605314,2.4062404738821868,38.11234741249747,551.7456513853758,6.960648496823745,0.3,15.886861121746062
bogota,8866e09215fffff,5.381395172407343,1.1151216503836685,3.028407658790764,54.22920718973528,107.82837625046406,8.047974668728372,0.2,13.623014916312242
bogota,8866e09239fffff,6.275213713492975,1.0590517919992728,2.933558451522045,47.49053317376647,293.2110969711413,7.17563441410247,0.3,26.33261834143378
bogota,8866e09223fffff,5.044916527169941,1.058595806409298,2.501241613727611,53.51922049569816,2480.524206983223,7.176923172518654,0.2,16.427930841961548
bogota,8866e09235fffff,5.2867909912287505,1.0224994222591215,2.3217859183786103,50.23345370233343,987.590961476394,10.873331871638856,0.2,21.13672732409421
bogota,8866e42d69fffff,5.286496953998337,1.0514244254305518,2.708866815035185,53.475142333821466,680.7577583997096,10.647655783753978,0.3,33.76231373831351
bogota,8866e09219fffff,6.926365142999798,1.050568583607936,3.30619426562815,43.31276128334034,496.0323931727105,10.36387748081169,0.3,23.93036368807945
bogota,8866e42f21fffff,7.47129465914398,1.0555354443950131,3.1403196033058953,40.31022793013238,206.00505021019305,6.01027434560654,0.4,19.334242474516213
bogota,8866e42f29fffff,7.018211781743689,1.0600347552072094,3.083258287653738,42.06090053597194,498.8195152171133,10.36320191110784,0.2,19.464489954420017
