city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec910ddfffff,0.012671723877534758,0.28442028985507245,25.837643766129176,10.068802049907529
istanbul,881ec910c9fffff,0.13150476516049148,0.2010443864229765,10.797498029415188,11.584808619539606
istanbul,881ec912a3fffff,0.059431471314037886,0.21052631578947367,7.72380488822943,12.475632603073306
istanbul,881ec91297fffff,0.0012971252128452378,0.3372093023255814,14.9315695943056,12.558778763669993
istanbul,881ec91291fffff,0.003256579958014641,0.2971698113207547,17.74282168127605,13.516028664985548
istanbul,881ec9129dfffff,0.022267912874808376,0.06666666666666667,21.16345272190795,14.108589177338022
istanbul,881ec912d7fffff,0.12716440845834118,0.0,21.312058951431965,15.060535395473229
istanbul,881ec91299fffff,0.06980345664784705,0.0,21.730266635788034,14.473679693587059
istanbul,881ec91293fffff,0.0035824544533993212,0.3669064748201439,14.746473628034183,12.971422184486201
istanbul,881ec98c07fffff,0.021096542528113837,0.047337278106508875,25.680394695323987,23.102176154888475
istanbul,881ec98c63fffff,0.006733871865122635,0.0,19.73100352237564,23.998911310656336
istanbul,881ec98c0dfffff,0.0,0.0,22.496234887187526,24.49245626663813
istanbul,881ec98dc3fffff,0.0,0.14556962025316456,32.62342066203423,19.284115595542445
istanbul,881ec98dc1fffff,0.0,0.045454545454545456,10.576733141694428,19.702161920030314
istanbul,881ec98da1fffff,0.6992006583747119,0.0,18.112730493140997,15.360413170664366
istanbul,881ec98debfffff,0.5765422803503182,0.14285714285714285,5.097275960964074,18.24004266751725
istanbul,881ec98d8dfffff,0.3633015362954867,0.16292134831460675,8.895856381005217,17.787165184874137
istanbul,881ec98ce5fffff,0.0,0.3125,31.079974963793006,21.08532293678128
istanbul,881ec98ce1fffff,0.0,0.0,26.18141834711532,21.738136663043157
istanbul,881ec98d89fffff,0.0,0.07727272727272727,35.60367104607975,18.330922607126162
istanbul,881ec98dc7fffff,0.0,0.0,48.03020472702465,18.744549360093004
istanbul,881ec910ebfffff,0.20653001833536355,0.3829787234042553,25.443955874164885,9.870227667789216
istanbul,881ec912abfffff,0.15698759278428281,0.1568627450980392,7.858191447650196,13.37610479948013
istanbul,881ec98da5fffff,0.31446769825091037,0.0,14.78817094843037,14.89242025018509
istanbul,881ec910e7fffff,0.10066784458593532,0.23476297968397292,23.17098131284042,9.257398061614817
